,participant,task,trial,choice,reward,x0,x1,x2,x3,target,time
348,1,4,8,0,1.0,0.24,3.15,0.0,-0.01,0,888139.0
349,1,4,9,1,1.0,-1.24,-0.4,0.0,-2.08,1,893365.0
350,1,5,0,0,1.0,0.26,-1.11,-0.01,-0.0,0,919758.0
351,1,5,1,0,-1.0,1.54,2.06,-0.0,0.0,1,937393.0
352,1,5,2,1,1.0,0.08,1.65,0.0,-0.03,1,945889.0
353,1,5,3,1,1.0,0.14,1.37,-0.0,-0.0,1,955067.0
354,1,5,4,1,1.0,-0.34,0.72,-0.01,0.02,1,970909.0
355,1,5,5,0,-1.0,0.19,-0.11,-0.0,0.04,1,977560.0
356,1,5,6,0,-1.0,1.33,0.17,0.01,0.0,1,995474.0
357,1,5,7,0,1.0,-0.91,-2.08,-0.04,-0.0,0,1003204.0
358,1,5,8,0,-1.0,3.11,0.09,0.01,0.0,1,1012542.0
359,1,5,9,0,1.0,-1.51,-1.11,-0.03,0.03,0,1021756.0
360,1,6,0,1,1.0,0.74,0.28,-0.0,0.01,1,1034560.0
361,1,6,1,1,-1.0,-0.04,0.49,0.0,0.0,0,1062064.0
362,1,6,2,0,1.0,-1.02,-2.08,0.0,0.0,0,1067614.0
363,1,6,3,1,1.0,1.14,0.99,0.0,-0.0,1,1073026.0
364,1,6,4,1,1.0,1.18,1.74,0.0,-0.01,1,1076975.0
365,1,6,5,0,1.0,-0.33,-1.32,0.0,-0.0,0,1084002.0
366,1,6,6,1,-1.0,0.08,1.15,0.01,0.0,0,1090548.0
367,1,6,7,0,1.0,-3.02,-3.11,-0.0,0.0,0,1099014.0
368,1,6,8,0,1.0,-1.8,-1.67,-0.0,-0.01,0,1102864.0
369,1,6,9,0,1.0,-0.06,0.69,0.0,-0.11,0,1115091.0
370,1,7,0,0,-1.0,1.22,-1.52,0.0,-0.0,1,1133047.0
371,1,7,1,1,1.0,0.2,0.05,0.08,0.9,1,1148135.0
372,1,7,2,1,1.0,1.06,-0.12,0.0,-0.0,1,1156053.0
373,1,7,3,1,-1.0,0.33,2.34,-0.0,0.0,0,1165320.0
374,1,7,4,1,1.0,1.1,-0.21,0.1,-0.0,1,1172598.0
375,1,7,5,0,1.0,-0.26,1.99,0.05,-0.11,0,1178520.0
376,1,7,6,0,1.0,-0.73,-0.5,-0.0,0.0,0,1187826.0
377,1,7,7,1,1.0,1.47,-1.75,-0.0,-0.01,1,1197185.0
378,1,7,8,0,1.0,-1.08,-0.39,-0.12,-0.0,0,1204065.0
379,1,7,9,1,1.0,0.74,0.42,0.03,-0.0,1,1213445.0
380,1,8,0,0,1.0,1.26,-1.48,0.01,0.04,0,1239458.0
381,1,8,1,1,-1.0,-1.16,-2.48,-0.08,-0.0,0,1268575.0
382,1,8,2,1,1.0,-0.08,0.94,0.0,0.0,1,1275189.0
383,1,8,3,1,-1.0,-2.02,0.62,0.0,-0.0,0,1279724.0
384,1,8,4,1,1.0,1.48,1.06,-0.0,0.0,1,1293610.0
385,1,8,5,1,1.0,0.4,0.28,-0.0,-0.0,1,1303278.0
386,1,8,6,1,1.0,-0.39,1.99,0.0,0.0,1,1308460.0
387,1,8,7,0,1.0,-0.39,-2.38,0.0,0.0,0,1323235.0
388,1,8,8,1,1.0,2.06,1.5,-0.0,0.0,1,1332106.0
389,1,8,9,1,1.0,1.7,1.33,-0.0,-0.07,1,1340153.0
390,1,9,0,0,1.0,-2.03,0.92,-0.0,-0.0,0,1360522.0
391,1,9,1,0,1.0,-1.11,1.54,-0.03,0.0,0,1364850.0
392,1,9,2,1,1.0,1.01,0.38,0.14,0.0,1,1374248.0
393,1,9,3,1,-1.0,1.94,0.83,0.0,-0.0,0,1379807.0
394,1,9,4,0,1.0,-0.08,2.16,0.0,-0.0,0,1390211.0
395,1,9,5,0,-1.0,-2.79,-1.17,-0.0,0.78,1,1405561.0
396,1,9,6,1,1.0,0.66,-1.61,-0.0,8.32,1,1409974.0
397,1,9,7,1,1.0,-0.21,-0.28,-0.02,-0.0,1,1416180.0
398,1,9,8,0,1.0,-1.79,1.2,-1.6,-0.0,0,1425295.0
399,1,9,9,1,1.0,-1.15,-0.91,-0.0,-0.01,1,1433873.0
400,1,10,0,0,1.0,-1.1,0.07,-0.01,0.0,0,1465328.0
401,1,10,1,1,1.0,1.34,0.88,0.08,0.0,1,1473600.0
402,1,10,2,1,1.0,0.19,0.16,0.01,-0.04,1,1483865.0
403,1,10,3,0,1.0,-1.64,-2.52,-4.32,-0.0,0,1488505.0
404,1,10,4,0,1.0,-1.54,0.3,0.0,-0.0,0,1496585.0
405,1,10,5,0,1.0,-0.15,-0.8,0.02,0.01,0,1501872.0
406,1,10,6,0,1.0,-0.07,-0.58,-0.0,-0.01,0,1507411.0
407,1,10,7,1,1.0,1.6,1.33,-0.0,-0.23,1,1512000.0
408,1,10,8,0,-1.0,0.89,-0.66,0.12,-0.01,1,1520520.0
409,1,10,9,0,1.0,-0.35,-0.14,-0.0,0.0,0,1527276.0
410,1,11,0,1,1.0,-1.66,0.33,-0.0,0.0,1,1552917.0
411,1,11,1,0,1.0,-0.28,-1.33,0.0,0.0,0,1570343.0
412,1,11,2,1,1.0,-0.91,1.04,-0.0,-0.94,1,1576784.0
413,1,11,3,0,1.0,-1.69,-1.58,0.0,0.46,0,1585969.0
414,1,11,4,1,1.0,-1.73,1.11,0.01,0.02,1,1590481.0
415,1,11,5,0,1.0,-2.8,-0.89,-0.0,-0.0,0,1597718.0
416,1,11,6,0,1.0,1.28,-0.42,-0.0,-0.03,0,1603056.0
417,1,11,7,1,1.0,1.03,2.35,0.0,-0.0,1,1608714.0
418,1,11,8,0,1.0,-0.1,-0.12,-0.09,1.12,0,1615547.0
419,1,11,9,0,1.0,1.28,-1.55,0.0,2.0,0,1620077.0
420,1,12,0,0,1.0,-2.58,1.8,0.38,0.01,0,1640779.0
421,1,12,1,1,1.0,-0.2,-0.64,-0.0,-0.66,1,1657236.0
422,1,12,2,0,-1.0,1.72,2.07,-0.0,0.0,1,1662856.0
423,1,12,3,1,-1.0,0.85,1.43,-0.0,-0.0,0,1673486.0
424,1,12,4,0,1.0,0.64,1.15,0.0,-0.0,0,1694956.0
425,1,12,5,1,1.0,-2.13,-3.67,0.0,0.0,1,1700519.0
426,1,12,6,1,1.0,0.7,-1.12,-0.0,0.0,1,1707529.0
427,1,12,7,0,1.0,0.05,1.48,0.0,-0.0,0,1712720.0
428,1,12,8,1,1.0,0.45,0.06,-0.0,0.0,1,1724013.0
429,1,12,9,1,-1.0,-1.52,-0.81,7.2,-0.11,0,1732505.0
430,1,13,0,1,1.0,-1.92,-0.64,0.01,0.0,1,1749778.0
431,1,13,1,1,1.0,-0.3,-2.2,-0.12,-0.0,1,1758267.0
432,1,13,2,1,1.0,-1.5,-1.06,0.0,-0.0,1,1762510.0
433,1,13,3,0,1.0,1.01,0.07,0.0,-0.0,0,1768994.0
434,1,13,4,1,1.0,-2.04,1.0,0.05,0.0,1,1775511.0
435,1,13,5,1,-1.0,-0.53,0.53,0.0,29.44,0,1786090.0
436,1,13,6,1,1.0,0.09,-2.64,-0.0,0.0,1,1793126.0
437,1,13,7,1,1.0,-1.72,-1.24,-0.0,0.13,1,1800153.0
438,1,13,8,0,1.0,0.98,0.37,0.0,-0.11,0,1809874.0
439,1,13,9,0,1.0,0.64,1.67,-0.0,0.0,0,1817170.0
440,1,14,0,1,1.0,-0.05,0.23,-0.08,-0.0,1,1836316.0
441,1,14,1,0,-1.0,2.47,-0.08,-0.0,0.46,1,1845902.0
442,1,14,2,1,1.0,1.36,0.83,-0.0,-0.32,1,1855827.0
443,1,14,3,0,-1.0,4.12,-0.95,-0.0,-0.0,1,1861215.0
444,1,14,4,1,1.0,1.2,0.49,-0.1,-0.0,1,1868735.0
445,1,14,5,0,1.0,-0.74,-0.18,0.0,-0.0,0,1889669.0
446,1,14,6,1,1.0,-0.48,1.9,0.0,-0.0,1,1895464.0
447,1,14,7,0,1.0,2.92,-1.36,-0.03,-0.0,0,1901538.0
448,1,14,8,0,1.0,-2.16,-0.16,0.0,0.01,0,1913194.0
449,1,14,9,0,1.0,2.25,-1.3,0.0,-0.0,0,1918418.0
450,1,15,0,0,1.0,0.05,-1.56,-0.0,0.0,0,1948279.0
451,1,15,1,0,1.0,-2.46,-2.12,-0.0,-0.0,0,1966097.0
452,1,15,2,0,1.0,-1.61,0.26,0.0,0.0,0,1973298.0
453,1,15,3,1,1.0,0.98,0.43,0.0,0.0,1,1985297.0
454,1,15,4,0,1.0,-1.12,-1.27,-0.0,0.22,0,1990249.0
455,1,15,5,0,1.0,-0.26,-1.26,0.0,0.0,0,1995514.0
456,1,15,6,0,1.0,-1.56,-2.0,-0.02,-0.0,0,2001419.0
457,1,15,7,1,1.0,0.01,0.31,-0.0,0.0,1,2009813.0
458,1,15,8,1,1.0,0.84,1.53,-0.0,-0.0,1,2015270.0
459,1,15,9,1,1.0,2.66,0.41,0.15,-0.0,1,2020906.0
460,1,16,0,1,1.0,1.58,-2.55,0.0,-0.0,1,2034485.0
461,1,16,1,0,1.0,-0.31,0.2,-0.0,0.01,0,2045830.0
462,1,16,2,1,-1.0,-0.47,-0.56,-0.0,-0.01,0,2071520.0
463,1,16,3,0,-1.0,-0.53,2.16,-0.01,0.44,1,2076666.0
464,1,16,4,1,-1.0,-2.74,-0.11,0.02,-0.0,0,2089387.0
465,1,16,5,0,-1.0,-0.4,2.5,-0.08,-0.0,1,2098808.0
466,1,16,6,0,1.0,-0.85,-0.64,0.0,-0.0,0,2111404.0
467,1,16,7,1,1.0,0.13,0.73,-0.0,-0.0,1,2120251.0
468,1,16,8,0,1.0,-0.88,0.28,-0.0,0.01,0,2131620.0
469,1,16,9,1,1.0,0.81,-0.06,-0.01,-0.0,1,2139277.0
470,1,17,0,0,1.0,0.19,1.79,0.0,0.0,0,2164948.0
471,1,17,1,1,-1.0,0.36,-0.33,0.0,-3.92,0,2179849.0
472,1,17,2,1,1.0,-1.76,0.32,-0.0,-0.3,1,2191040.0
473,1,17,3,1,1.0,-1.37,-1.79,-0.0,0.03,1,2198252.0
474,1,17,4,0,1.0,1.08,-1.49,-0.0,0.0,0,2204068.0
475,1,17,5,1,1.0,-0.41,0.42,0.01,-0.07,1,2210760.0
476,1,17,6,1,1.0,-2.66,-0.84,0.0,-0.0,1,2216165.0
477,1,17,7,0,1.0,0.75,0.06,-0.0,0.0,0,2221248.0
478,1,17,8,1,1.0,-0.66,-0.65,-0.0,-0.0,1,2225893.0
479,1,17,9,0,1.0,0.71,0.13,-0.0,-0.0,0,2232151.0
480,1,18,0,1,-1.0,-1.14,0.59,0.0,-0.0,0,2258034.0
481,1,18,1,1,1.0,0.75,-2.07,0.0,0.0,1,2271103.0
482,1,18,2,0,1.0,0.2,1.57,-0.0,-0.66,0,2283009.0
483,1,18,3,1,-1.0,2.93,-1.45,-0.03,0.0,0,2292640.0
484,1,18,4,1,1.0,-1.26,0.52,0.0,0.0,1,2297561.0
485,1,18,5,1,1.0,-0.97,-1.4,0.0,-0.0,1,2311928.0
486,1,18,6,1,1.0,-1.34,0.83,-0.0,-0.0,1,2318571.0
487,1,18,7,0,1.0,1.97,-0.05,-0.0,-0.0,0,2328987.0
488,1,18,8,0,1.0,1.62,1.02,7.2,-0.0,0,2333809.0
489,1,18,9,0,1.0,0.27,0.15,0.0,-0.0,0,2341944.0
490,1,19,0,1,1.0,-1.46,-1.73,-0.0,-0.0,1,2362670.0
491,1,19,1,1,1.0,-0.44,0.16,-0.0,-0.0,1,2385204.0
492,1,19,2,1,1.0,-0.81,0.37,0.23,-0.11,1,2391266.0
493,1,19,3,0,1.0,1.84,-0.19,0.0,0.0,0,2398828.0
494,1,19,4,1,1.0,-1.3,-1.44,-0.0,-0.01,1,2404094.0
495,1,19,5,1,1.0,-2.96,-1.33,0.0,-0.0,1,2407723.0
496,1,19,6,1,-1.0,-0.09,1.06,-0.0,0.0,0,2414706.0
497,1,19,7,0,1.0,0.2,1.54,-0.22,-0.02,0,2419229.0
498,1,19,8,1,1.0,-0.55,-1.14,-0.12,-0.0,1,2428247.0
499,1,19,9,0,1.0,0.92,-0.63,-0.1,-0.0,0,2433445.0
500,1,20,0,1,-1.0,1.21,0.36,-0.0,-0.02,0,2461261.0
501,1,20,1,1,1.0,-1.98,-0.21,-0.0,0.04,1,2471675.0
502,1,20,2,0,1.0,1.31,-0.57,0.03,0.0,0,2479815.0
503,1,20,3,0,1.0,0.2,-0.18,0.06,-0.02,0,2484388.0
504,1,20,4,1,1.0,-1.09,-1.6,-0.0,0.0,1,2490687.0
505,1,20,5,0,1.0,0.4,-0.41,-0.0,0.0,0,2494872.0
506,1,20,6,0,1.0,0.44,0.09,0.05,0.0,0,2500011.0
507,1,20,7,1,1.0,-1.31,-1.83,0.0,0.0,1,2506321.0
508,1,20,8,1,1.0,-0.93,-1.24,-0.0,-0.06,1,2511669.0
509,1,20,9,0,-1.0,0.38,1.43,0.01,0.02,1,2517255.0
510,1,21,0,0,-1.0,-1.8,-0.15,-0.0,-0.0,1,2533209.0
511,1,21,1,0,1.0,0.89,1.51,-0.02,-0.04,0,2546920.0
512,1,21,2,0,1.0,2.28,1.8,0.0,0.0,0,2551238.0
513,1,21,3,0,1.0,1.4,0.11,-0.0,0.0,0,2557456.0
514,1,21,4,1,1.0,-0.31,-2.84,-0.03,0.0,1,2563068.0
515,1,21,5,1,1.0,-0.65,-0.98,0.0,-0.05,1,2569193.0
516,1,21,6,1,1.0,-1.89,0.54,-0.0,-0.0,1,2579260.0
517,1,21,7,1,1.0,-0.32,-0.27,-0.0,-0.0,1,2584813.0
518,1,21,8,1,-1.0,-0.4,-0.4,-0.0,0.0,0,2589131.0
519,1,21,9,1,1.0,-0.44,-0.73,-0.0,-0.0,1,2594275.0
520,1,22,0,1,1.0,0.9,-0.19,-0.02,-0.01,1,2614704.0
521,1,22,1,0,1.0,-0.24,0.05,-0.0,0.0,0,2619772.0
522,1,22,2,0,1.0,-2.36,3.3,0.01,0.0,0,2627729.0
523,1,22,3,0,-1.0,-0.12,0.71,-0.0,-0.02,1,2634526.0
524,1,22,4,1,1.0,-0.54,3.0,0.0,0.74,1,2640282.0
525,1,22,5,1,-1.0,-0.55,0.64,-0.01,-0.0,0,2646018.0
526,1,22,6,1,1.0,0.71,-0.25,-4.32,-0.0,1,2650697.0
527,1,22,7,1,1.0,1.43,-1.06,-0.0,-0.0,1,2656287.0
528,1,22,8,0,1.0,-1.38,-1.08,0.12,0.44,0,2661574.0
529,1,22,9,0,1.0,-1.71,3.46,-0.0,-0.03,0,2667371.0
530,1,23,0,0,1.0,2.02,3.36,0.24,-0.03,0,2677994.0
531,1,23,1,0,1.0,2.21,0.46,-0.01,0.0,0,2682190.0
532,1,23,2,0,1.0,1.21,-0.53,-0.0,-0.02,0,2687826.0
533,1,23,3,0,1.0,0.48,-1.14,-0.0,0.0,0,2694492.0
534,1,23,4,1,-1.0,0.93,-2.85,0.01,-0.0,0,2700477.0
535,1,23,5,1,1.0,-1.82,0.09,0.0,0.0,1,2705046.0
536,1,23,6,0,1.0,0.33,0.54,0.02,0.0,0,2709547.0
537,1,23,7,1,1.0,-0.39,-0.27,0.01,-0.03,1,2716460.0
538,1,23,8,1,1.0,-0.33,-0.91,-0.0,0.03,1,2721626.0
539,1,23,9,1,1.0,-3.12,-1.08,-0.0,-0.02,1,2725797.0
540,1,24,0,1,-1.0,-1.16,-0.46,0.38,-0.07,0,2745757.0
541,1,24,1,0,1.0,-1.35,-2.22,-0.0,0.03,0,2749554.0
542,1,24,2,0,1.0,-0.77,-2.64,0.0,-0.01,0,2754405.0
543,1,24,3,1,1.0,0.4,0.79,0.0,0.0,1,2758592.0
544,1,24,4,0,1.0,-3.19,-4.62,-0.0,0.0,0,2761969.0
545,1,24,5,1,1.0,1.18,-0.51,0.0,0.0,1,2767221.0
546,1,24,6,0,1.0,-0.44,0.18,-0.0,0.0,0,2771714.0
547,1,24,7,0,-1.0,-0.05,-0.51,0.23,0.02,1,2777047.0
548,1,24,8,1,1.0,0.23,0.76,0.03,-0.0,1,2782309.0
549,1,24,9,0,-1.0,0.02,-0.19,-0.0,0.0,1,2789163.0
550,1,25,0,0,1.0,1.82,-0.97,0.0,-0.0,0,2809771.0
551,1,25,1,1,1.0,-1.93,0.15,0.0,0.01,1,2816448.0
552,1,25,2,1,1.0,0.26,0.69,0.0,-0.0,1,2830664.0
553,1,25,3,0,1.0,2.63,0.05,0.0,0.13,0,2836665.0
554,1,25,4,0,1.0,0.91,-1.88,-0.0,0.0,0,2842151.0
555,1,25,5,0,1.0,-1.17,-0.81,-0.03,0.0,0,2848991.0
556,1,25,6,0,1.0,-1.43,-1.7,0.1,-0.01,0,2854573.0
557,1,25,7,0,1.0,-1.78,-1.01,0.0,-0.0,0,2860241.0
558,1,25,8,1,1.0,-1.02,-0.24,-0.0,-0.0,1,2871281.0
559,1,25,9,0,1.0,0.94,0.23,-0.01,-0.0,0,2885190.0
560,1,26,0,0,1.0,-3.25,2.35,-3.92,-0.0,0,2908435.0
561,1,26,1,1,1.0,0.25,-1.28,-0.0,-0.32,1,2920194.0
562,1,26,2,0,1.0,-2.46,2.77,0.01,-0.0,0,2924359.0
563,1,26,3,1,1.0,-0.06,-0.92,-0.1,0.0,1,2930238.0
564,1,26,4,1,1.0,0.98,-0.93,0.0,0.0,1,2935791.0
565,1,26,5,0,1.0,-0.56,0.69,0.0,-0.0,0,2940329.0
566,1,26,6,1,1.0,2.66,-0.06,0.7,-0.0,1,2946085.0
567,1,26,7,0,1.0,-1.27,1.53,-0.0,0.01,0,2954625.0
568,1,26,8,1,1.0,-0.01,-0.83,0.0,0.06,1,2960581.0
569,1,26,9,0,1.0,-1.19,1.02,-0.0,0.0,0,2967161.0
570,1,27,0,1,1.0,-1.51,-1.98,-0.1,-0.0,1,2980484.0
571,1,27,1,1,1.0,-1.65,-2.58,0.0,0.0,1,2983977.0
572,1,27,2,1,1.0,0.01,-0.33,-0.03,0.0,1,2989648.0
573,1,27,3,0,1.0,2.89,2.25,0.0,0.22,0,2993861.0
574,1,27,4,1,-1.0,-0.65,0.5,0.14,0.0,0,3000226.0
575,1,27,5,0,1.0,1.71,1.01,-0.02,-1.84,0,3004186.0
576,1,27,6,1,1.0,-4.35,-3.19,-0.0,8.32,1,3007282.0
577,1,27,7,1,-1.0,-0.2,-0.1,-0.0,0.01,0,3011509.0
578,1,27,8,1,-1.0,-2.5,-0.31,0.0,-0.0,0,3016855.0
579,1,27,9,0,1.0,0.09,0.76,-0.0,-0.0,0,3024528.0
580,1,28,0,1,-1.0,1.61,0.32,-1.6,0.0,0,3042164.0
581,1,28,1,0,1.0,1.38,0.31,-0.0,-0.0,0,3052066.0
582,1,28,2,1,1.0,-0.09,0.07,0.0,-0.04,1,3057912.0
583,1,28,3,1,1.0,-3.05,1.35,0.01,-0.0,1,3063261.0
584,1,28,4,1,1.0,-0.4,0.32,0.0,-0.0,1,3068744.0
585,1,28,5,0,1.0,0.49,0.18,0.0,-0.0,0,3073890.0
586,1,28,6,0,1.0,1.9,-0.59,0.0,0.0,0,3080699.0
587,1,28,7,1,1.0,-1.31,0.58,-0.0,0.01,1,3099814.0
588,1,28,8,0,1.0,1.66,-0.78,0.08,-0.01,0,3104783.0
589,1,28,9,1,1.0,-2.56,-3.29,-0.0,0.03,1,3108795.0
590,1,29,0,1,1.0,-1.01,-0.75,-0.0,0.0,1,3118874.0
591,1,29,1,0,1.0,2.61,-2.55,0.0,-0.3,0,3127694.0
592,1,29,2,1,1.0,-2.33,1.42,-0.0,-5.92,1,3134275.0
593,1,29,3,1,1.0,-0.41,-1.43,-0.0,-0.01,1,3138472.0
594,1,29,4,0,1.0,0.47,-0.23,-0.0,0.02,0,3144772.0
595,1,29,5,1,1.0,-1.16,0.25,-0.0,-0.0,1,3149544.0
596,1,29,6,1,1.0,-1.18,0.89,-0.03,-0.0,1,3154408.0
597,1,29,7,1,1.0,-1.14,0.51,-0.0,-0.0,1,3158062.0
598,1,29,8,0,-1.0,0.32,-0.93,-0.0,-0.0,1,3162818.0
599,1,29,9,0,1.0,3.02,-1.59,0.0,-0.0,0,3167164.0
600,2,0,0,1,-1.0,-3.25,2.35,-0.03,0.01,0,201436.0
601,2,0,1,0,-1.0,0.25,-1.28,0.01,-0.0,1,204451.0
602,2,0,2,1,-1.0,-2.46,2.77,0.0,-0.66,0,209138.0
603,2,0,3,0,-1.0,-0.06,-0.92,-0.0,0.0,1,217980.0
604,2,0,4,0,-1.0,0.98,-0.93,-0.0,-0.0,1,220455.0
605,2,0,5,1,-1.0,-0.56,0.69,-0.0,-0.01,0,225863.0
606,2,0,6,0,-1.0,2.66,-0.06,0.0,0.0,1,229569.0
607,2,0,7,0,1.0,-1.27,1.53,0.0,-0.0,0,232424.0
608,2,0,8,1,1.0,-0.01,-0.83,0.01,-0.0,1,238767.0
609,2,0,9,1,-1.0,-1.19,1.02,-0.0,-0.0,0,243874.0
610,2,1,0,0,-1.0,-0.05,0.23,-0.0,-0.0,1,268095.0
611,2,1,1,0,-1.0,2.47,-0.08,0.23,0.0,1,273593.0
612,2,1,2,0,-1.0,1.36,0.83,0.08,-0.0,1,278343.0
613,2,1,3,1,1.0,4.12,-0.95,-0.0,0.13,1,282637.0
614,2,1,4,1,1.0,1.2,0.49,-0.0,0.0,1,285686.0
615,2,1,5,0,1.0,-0.74,-0.18,0.0,0.0,0,289486.0
616,2,1,6,1,1.0,-0.48,1.9,-0.0,0.03,1,293129.0
617,2,1,7,1,-1.0,2.92,-1.36,-0.12,-0.01,0,297680.0
618,2,1,8,0,1.0,-2.16,-0.16,-0.0,-0.01,0,301240.0
619,2,1,9,1,-1.0,2.25,-1.3,-0.0,-0.0,0,307101.0
620,2,2,0,1,-1.0,-2.21,2.69,0.0,-0.0,0,334630.0
621,2,2,1,1,1.0,1.3,-2.0,-0.02,0.0,1,339729.0
622,2,2,2,1,1.0,2.97,-2.34,-3.92,0.0,1,343397.0
623,2,2,3,1,-1.0,1.16,-1.04,-0.0,-0.0,0,346435.0
624,2,2,4,0,1.0,-1.9,1.63,0.03,-0.0,0,350349.0
625,2,2,5,0,1.0,-0.66,0.41,0.0,-0.0,0,357738.0
626,2,2,6,1,-1.0,0.34,0.5,-0.1,-0.09,0,362990.0
627,2,2,7,0,1.0,-3.91,3.49,-0.0,-0.0,0,366901.0
628,2,2,8,1,1.0,2.03,-2.23,0.7,-0.0,1,372241.0
629,2,2,9,0,-1.0,-0.74,0.41,-0.0,-0.07,1,377064.0
630,2,3,0,0,-1.0,-0.24,1.1,-0.0,0.06,1,401077.0
631,2,3,1,1,1.0,-0.8,-1.12,0.0,0.0,1,404498.0
632,2,3,2,1,1.0,-1.22,0.47,-0.0,-0.04,1,407565.0
633,2,3,3,1,1.0,-0.25,-0.74,-0.58,0.0,1,411971.0
634,2,3,4,1,1.0,-1.61,-0.39,-0.03,-0.0,1,415574.0
635,2,3,5,1,1.0,-1.72,-0.03,-0.0,0.78,1,418397.0
636,2,3,6,1,1.0,-2.06,-1.09,-0.03,0.0,1,421352.0
637,2,3,7,0,1.0,0.24,-0.48,-0.0,0.01,0,425101.0
638,2,3,8,1,1.0,-0.7,-1.43,0.0,0.02,1,428194.0
639,2,3,9,0,1.0,-0.7,0.39,-0.5,-0.0,0,432794.0
640,2,4,0,0,-1.0,-1.8,-0.15,0.0,-0.0,1,447448.0
641,2,4,1,0,1.0,0.89,1.51,0.01,0.0,0,451231.0
642,2,4,2,0,1.0,2.28,1.8,-0.02,0.0,0,454584.0
643,2,4,3,0,1.0,1.4,0.11,-0.0,-0.0,0,457491.0
644,2,4,4,1,1.0,-0.31,-2.84,0.08,0.0,1,461829.0
645,2,4,5,1,1.0,-0.65,-0.98,-0.0,-0.0,1,465835.0
646,2,4,6,0,-1.0,-1.89,0.54,0.0,0.05,1,470904.0
647,2,4,7,1,1.0,-0.32,-0.27,0.12,-0.23,1,474120.0
648,2,4,8,1,-1.0,-0.4,-0.4,-4.32,0.0,0,480417.0
649,2,4,9,1,1.0,-0.44,-0.73,-0.0,0.03,1,484115.0
650,2,5,0,0,-1.0,-1.92,-0.64,-0.0,-0.0,1,498801.0
651,2,5,1,1,1.0,-0.3,-2.2,-0.0,-0.0,1,501948.0
652,2,5,2,1,1.0,-1.5,-1.06,-0.0,-0.0,1,504673.0
653,2,5,3,0,1.0,1.01,0.07,0.01,0.46,0,507913.0
654,2,5,4,1,1.0,-2.04,1.0,-0.0,-5.92,1,512517.0
655,2,5,5,1,-1.0,-0.53,0.53,-0.0,-0.0,0,515551.0
656,2,5,6,1,1.0,0.09,-2.64,-0.03,-0.11,1,519923.0
657,2,5,7,1,1.0,-1.72,-1.24,0.04,3.12,1,523356.0
658,2,5,8,1,-1.0,0.98,0.37,-0.03,0.0,0,526488.0
659,2,5,9,0,1.0,0.64,1.67,0.38,2.0,0,530081.0
660,2,6,0,0,-1.0,0.9,-0.19,-0.0,-0.0,1,544680.0
661,2,6,1,1,-1.0,-0.24,0.05,0.0,-0.0,0,550356.0
662,2,6,2,0,1.0,-2.36,3.3,0.0,-0.74,0,553839.0
663,2,6,3,0,-1.0,-0.12,0.71,0.0,0.74,1,557659.0
664,2,6,4,1,1.0,-0.54,3.0,0.0,0.0,1,562025.0
665,2,6,5,1,-1.0,-0.55,0.64,-0.0,0.0,0,564882.0
666,2,6,6,1,1.0,0.71,-0.25,-0.0,-0.0,1,567641.0
667,2,6,7,1,1.0,1.43,-1.06,-0.0,-0.0,1,570300.0
668,2,6,8,0,1.0,-1.38,-1.08,0.08,0.0,0,572653.0
669,2,6,9,1,-1.0,-1.71,3.46,-0.62,0.0,0,575593.0
670,2,7,0,0,1.0,1.82,-0.97,0.01,0.0,0,589038.0
671,2,7,1,0,-1.0,-1.93,0.15,0.0,-0.0,1,591628.0
672,2,7,2,0,-1.0,0.26,0.69,0.0,-0.0,1,594629.0
673,2,7,3,1,-1.0,2.63,0.05,-0.0,-0.0,0,597635.0
674,2,7,4,0,1.0,0.91,-1.88,0.05,0.0,0,600436.0
675,2,7,5,0,1.0,-1.17,-0.81,0.0,0.01,0,602771.0
676,2,7,6,0,1.0,-1.43,-1.7,0.0,0.03,0,605526.0
677,2,7,7,0,1.0,-1.78,-1.01,-0.16,-0.03,0,608253.0
678,2,7,8,0,-1.0,-1.02,-0.24,-0.0,-1.44,1,612339.0
679,2,7,9,1,-1.0,0.94,0.23,-3.92,0.0,0,615808.0
680,2,8,0,0,-1.0,-1.46,-1.73,-0.08,0.0,1,626561.0
681,2,8,1,1,1.0,-0.44,0.16,-0.01,-0.0,1,628895.0
682,2,8,2,1,1.0,-0.81,0.37,-0.01,0.0,1,631037.0
683,2,8,3,0,1.0,1.84,-0.19,-0.46,-0.0,0,633336.0
684,2,8,4,0,-1.0,-1.3,-1.44,0.0,-0.0,1,635472.0
685,2,8,5,0,-1.0,-2.96,-1.33,0.7,0.0,1,637848.0
686,2,8,6,0,1.0,-0.09,1.06,0.0,-0.0,0,639956.0
687,2,8,7,1,-1.0,0.2,1.54,0.0,0.0,0,642293.0
688,2,8,8,1,1.0,-0.55,-1.14,0.0,-0.0,1,644335.0
689,2,8,9,1,-1.0,0.92,-0.63,0.98,0.0,0,646719.0
690,2,9,0,1,-1.0,-1.16,-0.46,-0.0,-0.0,0,656648.0
691,2,9,1,0,1.0,-1.35,-2.22,-0.03,-1.84,0,659591.0
692,2,9,2,0,1.0,-0.77,-2.64,0.0,-0.02,0,662590.0
693,2,9,3,1,1.0,0.4,0.79,0.0,-48.64,1,666036.0
694,2,9,4,0,1.0,-3.19,-4.62,0.0,-0.0,0,669082.0
695,2,9,5,1,1.0,1.18,-0.51,-0.0,-0.01,1,672223.0
